id,created_at,text,media_url
262659913011044352,2012-10-28 20:59:37,b'RT @Mr_Inteligente: Los lunes no dan tanto asco si lo comparamos con esto. http://t.co/nqQO7ztI',http://pbs.twimg.com/media/A6UnG6dCUAEljKn.jpg
262646008452898816,2012-10-28 20:04:22,b'RT @srcapullo: Prep\xc3\xa1rate bonita: http://t.co/2S4cVMMe',http://pbs.twimg.com/media/A6UaWwaCMAINaMM.jpg
262638028680478721,2012-10-28 19:32:40,b'RT @Abbiad86: Para todos aquellos/as que a\xc3\xban no lo sepan... http://t.co/MIKM9c4V',http://pbs.twimg.com/media/A6UTnTnCYAIukpb.jpg
262552824993427457,2012-10-28 13:54:06,b'RT @Sr_Cacahuete: Ahora todo encaja... #CacahueteEducaYDivierte http://t.co/WYk7bAgC',http://pbs.twimg.com/media/A4tgBquCQAA1YGW.jpg
262493376853704704,2012-10-28 09:57:52,b'RT @LVPes: Impresionante entrada de la gente a la #FinalCup3 http://t.co/VGzfO6x7',http://pbs.twimg.com/media/A6SQF3MCEAAJy9F.jpg
262305398537723905,2012-10-27 21:30:55,b'RT @ConVdeViolarte: Si os reis de esto u os da igual es que no teneis corazon. http://t.co/UdS8bQQT',http://pbs.twimg.com/media/A5rMACNCQAETzb7.jpg
262303125011058688,2012-10-27 21:21:53,b'RT @Sr_Cacahuete: RT si te gustan alguno de estos placeres... http://t.co/QWbTAIJ8',http://pbs.twimg.com/media/A6PipsICUAEPQb4.jpg
262252828544888833,2012-10-27 18:02:01,b'RT @TuiterHits: No es por joderos la fiesta pero\xe2\x80\xa6 http://t.co/pu0vrXM4',http://pbs.twimg.com/media/A6OXMByCUAA0OEM.jpg
262137880393154560,2012-10-27 10:25:15,b'RT @DijoUnTweet: RT si lo puedes leer: http://t.co/t3Mrvsib',http://pbs.twimg.com/media/A5v9YboCQAEsceM.jpg
261823693691445249,2012-10-26 13:36:47,"b'RT @PabloHasel: Cerdo explotador, no nos enga\xc3\xb1as. http://t.co/rItOLePc'",http://pbs.twimg.com/media/A6FC6DrCUAAcbN9.jpg
